PC1,PC2,PC3,PC4,PC5
-0.000556882640210127,0.0393794156516597,0.0292323924456735,-0.0158016086977223,-0.0131280965620643
0.0330659425317337,0.00805366656151518,0.00634868763477732,0.013107980427851,-0.0447070634545245
-0.000513730878818659,-0.0284122328584069,0.00136108609291698,0.000489766370135234,-0.0307314174220215
0.0320487082154474,0.00487204883818356,-0.0407347648061918,0.0237765132293068,0.0181074609572255
0.00567000274123676,0.00591813111940339,-0.000126526235451912,-0.0026023925587028,-0.00395860247116838
-0.0132620068691193,-0.00994607114321233,0.0554795344122731,0.00142345862797901,-0.00930595278227629
0.000986333259223731,-0.00766553289133914,0.00283231050371612,-0.00494229291731204,0.008957656325032
-0.0301278825789558,-0.0376706189047748,0.056423158277146,0.00564798290286399,0.00546336220473652
-0.0275940992313757,-0.0267408811946007,0.0485778542811892,-0.026906776371118,0.0217183564795959
-0.0192766045114863,-0.032490453956624,0.00278227746013913,-0.00516630447527788,-0.000729964972568239
0.0353360524607296,-0.0105286117109664,-0.0342838171128303,0.000957042477856459,0.00823908509797942
-0.00396529156765555,0.0130187897187781,-0.00408263449220645,0.00802136301453485,0.00597519918122391
0.0294922581351754,-0.0170790006500839,-0.0267806387225209,-0.00536017517592704,0.00477457096115843
-0.0125724392460534,0.00112171905711867,-0.000204215631632792,0.00472435478254869,-0.00234465256633546
-0.00578029727110453,-0.00666000749634042,-0.00175673010812795,-0.00104717967217313,-0.000963120260780931
0.00856134482151965,0.00725970140418725,-0.00155595785722363,-0.00297533776420786,-0.0217642039552407
0.00751616394172999,0.00429888544997048,0.00364978691911733,-0.012686704377267,0.00296218325297873
-0.00334160054551578,-0.0428123588128046,-0.0319811538246455,0.0168143362924039,-0.0011490695411737
-0.0158929329072616,0.0449263801846204,-0.0126970773007819,-0.00893340561048606,-0.00351656304626297
-0.0172976415566402,0.0477390708165183,-0.0116455437506001,-0.00305939868491993,0.0133772108711549
-0.00058056695183616,0.0190876051003738,-0.0121190569955735,0.00310264183158441,0.0025888120165904
-0.000820384705207945,0.00304710214093226,-0.00232787323516425,-0.00531624868425172,-0.00333598999398224
0.0116986374485493,0.0354487524972287,0.0305613296646418,0.0115215337416318,-0.00536572936475247
-0.0400750866209598,0.0180810890187834,-0.021019067435341,0.00378201355258822,0.0296518336277673
0.0393570452380002,-0.0201804945250594,0.0181227964906032,-0.00675800558620423,-0.028191629354838
1.17563779520555e-17,3.60082375438701e-18,1.21362184735713e-17,1.04370599186088e-17,-1.97417298216335e-18
0.00823358658970676,0.00135382813366541,0.00238958251969469,0.0168610184628605,-0.000337908934928076
0.0328152847028026,0.00170270595646523,0.00523052622610643,-0.00766493082391208,0.00736970798942878
-0.0187263676877902,0.0290602297376508,0.0225469502652515,0.00868491275287013,0.00398479315826869
0.00531248348738319,-0.0566264352540366,0.0214602455409325,0.0237217716705453,0.029112906682873
-0.00241540307764966,0.0326000143930361,-0.0132417192422591,-0.0207555929430934,-0.045100085445453
0.00213984383945055,-0.0330481703464952,0.0122663564485918,0.0192817265216311,0.0393223815998337
0.000717141800815882,-0.0289728527927804,0.0125983914153397,0.0191222594076843,0.0421728470473249
0.00449925949805658,0.00132027997688915,0.000448227972447604,-0.00297669570589373,0.00565298156826827
-0.0116940311861225,0.0141885173426846,-0.00727530785975381,0.0100412844565936,-0.0260377164434086
-0.0120399842564764,-0.0253930086277981,0.00605500451670709,0.000506515805301611,0.00146316560382533
0.0109076534679639,0.025145659054641,-0.00847795350772782,-0.000211201658227213,-0.0010895353206312
0.0189771703864871,-0.00521581805016275,-0.0151534672706497,-0.00510250004230407,0.00959787016397164
-2.36897127586825e-18,5.12013210657787e-17,6.29430965747189e-17,9.20491845486658e-18,-3.01618527259813e-17
-0.0176183409755719,0.04212643037991,-0.0109676247552013,0.0162054331074159,-0.00639079542575799
-0.0129222817413912,0.0308384945659264,-0.00443154460347523,0.0434602932986643,-0.0194251595812626
-0.0398452855858177,-0.0385683377508672,0.00342828464945994,0.00500939144381916,0.00598518479261854
-0.00904655825011997,0.02216065136101,-0.0155766364009515,-0.00778896129100813,6.05300601317684e-06
0.0163877752310926,0.00559495791745363,0.00300563853424124,0.0271421971186974,0.00829324431832013
-0.00760945409992944,0.00550403242746028,-0.00162328855533826,-0.00472022504311218,-0.00890760409954371
0.00183932677963534,0.014744807651372,-0.00275275843366378,-0.00123560391879901,-0.0171634450933754
0.0410366208820136,0.0363250256823244,0.00406225070345843,0.0356254518532712,0.00216893703356696
-0.00370325743536239,-0.00594600011419931,0.0018038819898798,0.00268037713060068,0.00120710682105581
0.00142262845315588,-0.0408068075538255,0.0094868119483539,-0.0272356489617749,-0.0273792985450634
0.0486647646280631,0.00150657930117948,0.0104449766516973,0.00409077646606843,-0.0263844614614877
-0.0452031878665394,-0.00310376484042513,-0.012457171171365,-0.00318771781092446,0.0222167250153852
0.0485261109689309,0.00154749385746444,0.0107603547310269,0.00713534218986048,-0.0266581269584168
-0.000163002850229726,0.0273851706096397,-0.00491525277925888,0.0122388360192898,0.0131020280266498
0.00954546046930003,-0.00329941544300103,-0.00107930687079768,-0.0209926024576571,-0.019103156410747
0.000517643702661047,-0.000728393175744705,0.000383208946010359,0.000633764171013414,0.00214101935959732
0.00835259835055885,-0.00745330574417486,-0.0159858587484678,0.0037551888304911,-0.00663142798294007
0.0286782809686891,0.0189012968935957,0.00148827496761829,-0.0171367246176132,0.0159005876004336
0.0222775100175336,0.0290244622831151,0.0258431790939102,-0.0186910631610097,0.0146100812812449
-0.0174674200573591,0.0214327086512778,0.0153815446534529,-0.000569376875507009,0.0208270455881235
0.0149065796608559,-0.020870029730618,-0.018391458049042,-0.00632378152675891,-0.0162964227832097
0.0219798820797427,-0.000525225759111456,-0.0403853043831986,-0.0330529304317382,0.0421358224871777
0.0169877469670255,0.00151230466923908,-0.0262296894658189,-0.0264307830229053,0.0301094247390742
0.00736066522543282,-0.00593593587867222,0.00691269344562432,0.00391174302592301,0.00188901714655497
-0.00464796105152789,-0.0016976339832742,8.92358041679869e-05,-0.00461501457357043,0.00057166454712882
0.0155439096000609,0.0298183156517725,0.0179908126993286,0.0167109704962865,0.039851724469182
0.00875146685468705,0.0441090469734174,0.0174992253008903,-0.00866631613195704,0.0282166457146196
-0.0151886487783784,-0.0104461419982982,-0.00410073241923161,-0.0024272867189272,0.00283354578524281
0.0166770297134614,0.0163779620355859,-7.19940133162424e-05,0.00423989521381079,0.00194651416622971
-0.00319440132243328,0.0206211830628271,-0.0115381869633292,0.00163098240385458,0.0120207642768105
0.000201809290382967,-0.00209577480664268,-0.00345561526234978,-0.00384198183495205,-0.00241951386017722
-0.000624543983113477,0.000291539552877678,-0.00120505037042179,0.00364961864790291,-0.000669490775911796
0.0032512248289522,0.0479679648117179,-0.0335911870480817,-0.0233804982910034,0.0282537873024534
0.000584768654928828,0.00216148370887579,0.00175500358294595,-0.000903687599950738,-0.000360204191211577
0.0118564585723726,-0.0205263537225923,0.00931686824834765,0.0148313922765807,-0.0350328369777411
0.0308010637112209,-0.0147163974129922,0.0196291528778885,-0.00803193501618037,0.00275247640657209
0.00650424826495792,0.0106674102454925,0.00375045958182093,-0.0189702826034296,0.0149337890021972
0.011046678599229,-0.00445537503825492,0.0170731248196914,0.00200999242713991,-0.0228520421764493
-0.0136181815475614,0.0111613102012922,0.000613364554887128,0.000831701774212549,-0.00399553228460289
2.04498104762401e-17,6.92575231752662e-18,-1.98173293097124e-17,-7.31518448282906e-17,-7.51371163610663e-17
-0.0040242480211602,-0.00490204185098868,0.00204540442827642,0.000657815388548227,0.00423974021225209
-0.0322408477527036,-0.0150719747813027,-0.0109874423899472,-0.00871016094842455,0.0266429404762148
-0.00483153641230024,-0.00544508879633793,0.000675870025783481,0.00095674768302044,0.00476059097763358
0.0242197164125536,-0.00441713382748052,0.005249276693894,-0.0454462021488539,-0.0100396342041813
-0.0276474283349025,0.0184211824703411,0.018423317380292,0.0069314925551464,0.0100119543136492
0.027789445443433,-0.0203087374317354,-0.0203781075233074,-0.00818792357098685,-0.0012817859015931
-0.0208515699411714,-0.0220333892338342,0.00331587713497848,0.0162252044947314,0.00755222186558643
-0.022725421469853,-0.0294570962333105,-0.00193403264536487,0.0472255762167154,-0.00333613881112255
-0.00239066993104961,-0.0082692632848771,0.0095466059886646,0.0173832776147561,0.00192637602269961
6.11666429970218e-18,-9.25141220494797e-18,3.04385091226544e-18,5.40832307954274e-17,1.47913686541054e-17
0.0164953943185724,-0.00124931581248785,0.00507904229584409,-0.00050810447511399,0.0116018939790175
-3.39051312418447e-17,-3.30030839550825e-17,6.89719843570526e-19,-5.65460700028139e-17,2.92260129272497e-17
-1.08893536102028e-18,-1.20142802029956e-17,-1.07139237763354e-17,-3.39089600648575e-18,-1.04868300028692e-18
-0.0168755903935163,-0.0153725881758241,0.000406922676952639,-0.00524152665343571,0.00144705421697483
0.0215328357635418,0.0127743817797661,0.0143494003862411,-0.0199526178871982,-0.00414936951350377
0.00331476947209088,-0.00521683917212924,0.00898276559643149,-0.00677131460696403,-0.0358134392671056
-0.0110324847474196,-0.0240931444101849,-0.03583300065094,-0.00507068806450443,-0.046089171171145
-0.014912029910503,-0.0183881778379048,-0.00472998647405331,0.00535416868898758,0.034480135847623
-0.0174145340663894,-0.0182023179775143,-0.000367163206507681,-0.00916406256599606,-0.00977778068470981
0.0047289367323066,0.00204918472378911,-0.028765766993581,-0.0233700047780904,-0.0280153672068191
-0.00150868993065606,0.00755184045193334,-0.0160938882768204,-0.0121712010708152,0.00652166290232209
-0.0182141193914802,0.0034132980406171,-0.00205887670335116,-0.00569882287804189,-0.0208491983608485
-0.0127525732601963,-0.00902523396427672,-0.011524168935355,0.00326453327164259,0.0216453611511982
-0.0348821334119868,-0.0220315459202458,-0.000105137847351377,0.000937159768796065,-0.0208091110128117
0.0328080772926764,0.0111853015492732,0.0142703882615143,0.00130416392589347,-0.0136588430188733
-0.00899361236566875,0.0215933679387323,-0.0161435150392471,0.0161382822208173,-0.00214282732769546
0.00611959303333523,-0.00151862338519262,-0.00027001654316911,0.00847578701977593,0.00489215033667425
-0.00669170012860892,-0.00398897079199694,0.00168377225453119,-0.0212854509518523,-0.0294565802041447
-0.0128769993720528,0.00252069566354192,-0.00407254021190315,-0.0264251313883683,-0.0334140662375428
0.0218280960646085,0.00984325958050654,-0.000187264765060239,-0.0230958853898655,-0.000784758961215821
-0.00389813625042604,0.0309599628575863,-0.00616636421584811,-0.0318960474467404,0.0146140997193115
0.0308803913313439,0.0042993789486003,0.00448761853502062,-0.00470789130041143,0.0173129729182857
-0.0268629436133222,0.0218614357999424,0.0281084545992007,0.00496394429429352,-0.00086510366099059
0.0291277647021075,-0.00120596568905856,-0.034213618109202,-0.0022728341924942,0.0353327844518376
-0.00639321856134185,0.0174019736553941,-0.00471834285017454,0.00909994889580949,0.00596042620627073
0.00901109032590003,0.0181703043275332,-0.0445456913826597,-0.0269322479943505,0.0359375024471614
-1.54455130878014e-17,-5.66384707975043e-17,1.39154419894656e-17,2.53633041372516e-16,7.61764457860398e-18
0.000630603254852711,-0.000714244340980368,0.000600911068692305,0.00042302706798546,-0.00164637706668251
0.0148944191163577,-0.0348664595595814,0.0302088674172257,0.00139863566753614,0.0138652021133126
-0.015753320383841,-0.0250902658300747,0.00519615774212503,-0.000462754664449598,0.0022932699786833
0.00147926133170723,0.0111976872938439,-0.00232596607204003,0.00649894644130953,0.0197507271645228
0.0239717693146445,-0.0023553321001258,0.0179440340901006,-0.0043355095749527,0.0134302197923773
-9.17478332924155e-17,-2.28694737089399e-16,9.40724518074443e-17,-8.32010489530383e-17,9.39491126822911e-17
-0.0454605165062256,-0.0155792686325515,-0.016403282706332,-0.0284875746472906,0.0190830435965541
0.0179233549738675,0.0374854899182536,0.0419216317608586,0.0349014675106199,-0.0188881297932842
0.00360403696295537,-0.00348387443352104,-0.00366094124536021,0.00933874444043082,-0.00288614316683952
-0.00261766402337606,0.00516815274117088,-0.00317369722258388,0.0123504233215507,0.00285351793529615
0.0278320090324487,-0.00850485321977136,-0.0364060891722975,0.00282527249567815,0.0220587590294796
0.000319821107051372,-0.0260411388214222,-0.0408616767034435,0.0214622902373786,0.0156152544435933
0.00451649517852336,-0.00131867047471122,0.00384494692810334,-0.0043128849102051,-0.00162678152354767
-0.0136751205185843,0.0080705021848438,-0.0150380825792568,0.0183940864101926,0.019653133694609
0.00817391585041158,0.0129395257833398,-0.00094949115212391,-0.00244259905666608,0.000889936576399523
0.00376846827876744,-0.042770248143736,-0.0312116827597148,0.0128381834835364,-0.0211926293441116
-0.011609114592257,-0.0116860408166958,-0.00244962610498217,0.00644499561972854,-0.012604740974719
1.91951004389517e-18,1.65435587383748e-18,-2.19399492215753e-18,8.62888953476063e-18,-1.53973676703754e-17
4.59845377244588e-17,1.99904930479086e-16,-5.77926897878029e-17,-4.46270598305022e-17,-1.33065699538513e-16
0.0120892989830223,0.0406469334937395,0.00980570632056917,0.0111424694406363,0.0200551085152003
-0.00277882807597162,-0.0272868351024978,-0.028971548943053,0.0119805803077137,-0.0142660371483927
-0.00158804276492399,-0.00405921183981214,0.00423350161004435,0.00206597380765669,0.0004706347599266
-5.90604473513475e-18,2.14327142502579e-18,-6.85756966912533e-18,-3.39907054199776e-17,4.44809696223779e-18
-0.00102897318675884,0.0023442697739412,0.000625150160280674,0.000829030311134537,0.000371791080002353
-3.06358116279865e-18,-8.79299703841886e-18,6.94014060259237e-18,-8.31966013286891e-18,3.94243963633785e-17
0.0120072650266638,-0.0308359995183803,-0.0419357199260747,0.00805620519341812,0.0193130564979065
0.0205311650785474,-0.0357865250690855,-0.0355286986273658,0.00273933786370404,0.0116858430274592
0.02748373270321,-0.0159943401699414,-0.0278009833115937,-0.00827706926826623,0.00448968072341428
0.01214837547706,-0.0113105096531107,0.0582426438129856,0.00406079958512555,-0.00423725440860744
-0.0225263161142325,0.00509755094874428,-0.0119120345461587,0.0242245854861153,-0.00599728680086328
-0.00535473869978456,-0.00882385984415336,0.00181669194922511,0.00100423715918028,0.00215531550792212
-0.00174963584420791,0.00478194992674608,-0.00910314844869007,0.00687545546583501,0.00697964519495033
-0.00471313270399906,-0.00877452558179401,0.000303056080735169,0.000593166510540801,-0.00177757307388417
-0.0131800007798617,-0.00727435950714909,-0.00793491634883747,-0.00577385182295515,0.0268875275065313
0.025933640399882,-0.0181831245842002,0.0275075381657235,-0.0369679592104684,-0.00814120858462917
-0.0202164289931802,-0.0224614320231202,-0.00816926415870388,0.0122850623473934,-0.0195667075148935
0.025667213020222,-0.0138460851811576,-0.0278092150497375,-0.0171489089782764,-0.0189745124085134
1.81843924534744e-05,-0.0144582896167876,-0.0365678460886317,0.00543870697664404,-0.00791602526964348
-0.00742956525952683,-0.00316496559638918,-0.00206013033766863,0.00376396477477414,0.00232209813845162
0.0020519906587985,0.0208108365007676,-0.0190237661911928,0.00816772729941045,0.032204731268839
-0.00297394022024927,0.0079400902246736,-0.00966147303662478,0.00426708693807738,0.0393141204752542
6.09364015576612e-19,8.65238043539841e-18,-5.85194956321737e-18,1.22310159199699e-17,4.34944598543911e-19
-0.000582933884229259,-0.00720906141484236,0.00454398103969926,-0.00654688410189654,0.0027099108573143
-0.0019167638880019,0.00138930034716628,-0.000343773947186131,0.00382943534970377,-0.000730246891068027
-0.00331042516675273,0.00309142659389265,-0.00357354398796083,0.0119823718504559,-0.000362051924332432
0.000303303974803025,0.00134561669697663,0.000943368422223485,-0.00204143127397116,-0.00202734512572665
0.0062289685599733,0.00179096051530431,0.00209194906732652,-0.00968515954130726,-0.00115906531835148
-0.000890369637032711,-0.00107153846389111,0.000493145980553799,0.00159396435494737,-5.13295358278009e-05
-0.0078814375145956,0.0518347422263171,-0.0240618488516397,-0.00978998777697774,-0.000129016888272744
-0.0231725691924989,-0.00228845853438829,-0.0168845027817568,0.0111490465961089,0.00298211691667676
0.000827337637205782,-0.0064954210892604,0.0180220578838025,-0.00555499588999065,-0.00659062193600468
-0.0229130419869991,-0.00995479689582123,-0.0169665497792222,0.00971833397294183,-0.0068691269799167
-0.00129063566503922,0.00509914924919521,-0.0189109307106372,0.00580906410654476,0.0069274865946559
0.00204598277063332,0.00232851908367794,0.000902734924716775,-0.000824015269337086,-0.00260505536147682
0.0509434698354636,0.0106390805064536,0.0123569350908938,0.0178240853630993,-0.0243517685803086
0.00219465933015216,-0.00352919773667898,0.00536752306813412,-0.00627815035542485,-0.0137966141649614
-0.00397532779455095,0.0172473122143991,-0.0119455429181344,0.0113198237134372,0.0217423816625812
0.0117634668460142,0.0224508946744847,0.0514006723207924,-0.0256178192477527,0.0152954240368281
0.00124430400749218,-0.00459818174639479,0.00178292128783931,0.00124105484627979,0.00165258792747777
0.0241086796585338,-0.0197264708134463,-0.0274855035404614,0.00153237951435319,-0.00416940474527699
-0.00296089681437049,-0.000407669828424191,-0.0181553612419498,-0.00187899489179354,0.00918300246066185
0.00533603439354294,-0.0133705373194208,-0.0285465169434516,0.0206641227326373,0.0164735035967328
0.0302389104191876,-0.00507344901193308,-0.0401525433971859,0.0162213448821416,0.0191925395939079
0.0184799782476854,-0.0124307528779638,-0.0145139622313809,-0.00303950823161115,-0.000514759784347623
-0.0134893009678141,0.000688819951434712,0.000818115468676225,0.0173888740526087,-0.00325456983564686
-0.00309980509342713,0.0258136631054041,-0.00657979532165914,0.0246874856124398,-0.011717028476933
-3.19187214461581e-18,2.08186565648508e-17,-1.38503467501198e-17,-6.80851216348309e-18,-3.63058136403973e-17
-0.00335554324607519,0.015792858528076,-0.00685753562664671,0.0152733552565619,-0.000543599918949004
-0.00147856522576589,-0.00110602760967984,-0.000844214924923585,0.00159427356939883,0.00197182984099528
-0.00300348475120044,5.57968472710838e-05,-0.000815368542107619,0.00318447443055662,0.000503141466616407
-0.0120354515150132,-0.0011582009785402,-0.00303585092292405,-0.0194062518406041,-0.0222194723325793
-0.0214632999274553,0.00748956289662223,-0.0112914366894507,0.0222764012099665,0.0126215225117499
0.0283675494198421,-0.0159995966992509,-0.0322938027522192,-0.0164243756575173,-0.00303227279157494
-0.00892079863504302,-0.0140119842964966,-0.0555557498390196,-0.0159983659248529,-0.0162729878788749
-0.0104955299546609,-0.0101975877277612,-0.0585156064093346,-0.0168882899477664,-0.00630245667589712
0.034656861634305,0.00987161098702456,-0.0558459286065398,0.0225262273548637,-0.00826428963297431
0.0234713524684919,0.0133721328492419,0.00365147627239362,-0.00456488900005759,0.0296433862910952
0.0284727860991065,-0.000978148503817533,0.012578132575892,-0.015120141185424,-0.0251252748902
-0.00395257177561026,0.021343776528681,-0.0164972053926292,-0.0277678307318112,0.0304464306639993
-0.0265936788820105,-0.0100234176663948,0.0407610702179904,-0.0118403591337266,0.00815394320841946
0.00555989514236445,0.00707166924452912,-0.00157016526897134,-0.00512006043210327,-0.000506206365411866
0.0093043631272516,0.00111506309489774,-0.00328186143989846,0.000683816305222813,0.008997035109542
-6.39024678304904e-19,-6.94025747176899e-18,1.15296630717759e-18,-1.34158815475819e-17,2.01872834915936e-18
0.00859323159013406,-0.02793756310629,-0.0350444198175448,0.0202964513375441,0.0160124539282464
0.0334016871916717,-0.0207998589124197,0.0168605493724475,0.01715213002156,-0.0320571228490728
-0.00453931583695868,0.0230761679474423,-0.0155455484668391,0.0188659433074388,0.000406741819488699
0.00230107605986592,-0.0169347860598446,0.0123120386205853,-0.0186588453359427,0.00381273594343864
0.0204520756413794,0.0317823086327935,-0.0594259959579492,0.000714351730259142,0.00501315659641839
0.00903998820180498,-0.0134734306595453,0.00377324211974488,-0.0320345170954539,-0.00330441231216493
-0.00264139694691475,0.0106625729820831,-0.000620132185981174,0.0156049623962087,-0.00918231143424597
0.0212564732018751,0.0370950104434393,-0.0506473996400705,0.0232688217431552,-0.0210719451844102
0.0127224761787808,-0.00391050763823162,0.00956760293317285,-0.00249359690483206,0.0267101331233096
0.0146094249471741,-0.0093273702186589,-0.0153313173650286,-0.00386055087027474,0.00308799760641502
0.0113438183557628,0.0142029164061459,0.00414276796156457,-0.00118086130583826,0.00154311071598133
-0.000198882625791166,0.02783106647174,-0.0109484491659765,0.0144846089251486,0.00299080557527807
-0.00411613508729646,-0.00332869512811829,-0.0500107329014263,0.00801489035155005,-0.00697166788862536
-0.00410066496538119,-0.0481411527569729,-0.0327519699971792,0.0282557538068148,0.019383331267938
0.0067267293359498,0.0200145303346724,0.0306104024790523,0.0232792795102067,0.0399148047730714
0.0364041597350679,-0.0115720704323965,0.00984627727888148,0.00505972617254605,0.0355581885194058
0.0250519309813215,-0.0241629431693379,-0.0306453649651238,0.000647132371683461,-0.00157036018427857
0.0236465734937365,-0.00240302953775664,0.0135084315945174,-0.026851062882979,-0.0243438260015559
0.00363265144616864,0.00969208582990668,0.0495036835725574,0.00431166133875906,-0.0103710451373081
